Num_units,Intercept,Influence_level,Model,Replication,Measurement,Loss,R2,Imp_F,Imp_Z1,Imp_Z2
0,0,0,SVR,8,W2,0.274593558,0.744708005,1.0785517289341304,0.3432625522989685,0.0001671076018119777
0,0,0,RF-R,8,X,0.029822699,0.97227358,1.4381001319477984,0.29654004299469794,0.0023287134372104944
0,0,0,RF-R,8,W1,0.179802234,0.832836315,1.1738099818006071,0.2982750420299011,0.004363384583752195
0,0,0,RF-R,8,W2,0.306467186,0.715074818,0.9469870975601404,0.30967312580553613,0.0035673187083159253
0,0,0,XGBoost-R,8,X,0.003939744,0.992770687,1.5987705315623493,0.3163909923872499,-0.00020980938261888626
0,0,0,XGBoost-R,8,W1,0.157529485,0.811801752,1.2737187528606218,0.32316854449015114,0.008753154971510723
0,0,0,XGBoost-R,8,W2,0.285207905,0.636930293,1.06101548142088,0.3206096704860333,-0.019358646877541776
0,0,0,MLP-R,8,X,0.00175477,0.998368576,1.6004922117159057,0.3206679115400049,6.000414528117837e-06
0,0,0,MLP-R,8,W1,0.145004341,0.865188216,1.3058599911677802,0.3289069731029298,-0.00048536822371822994
0,0,0,MLP-R,8,W2,0.274926608,0.744398366,1.0847773932217983,0.3366869447217733,0.00021418880305059673
0,0,0,MLR,9,X,0.002099143,0.997914277,1.4654552653484725,0.4356140526341684,-6.559632959268757e-06
0,0,0,MLR,9,W1,0.171583449,0.829513476,1.1003037768394333,0.43913113163606443,0.0
0,0,0,MLR,9,W2,0.334692373,0.667447299,0.8641334021569751,0.4624175555965528,0.0
0,0,0,SVR,9,X,0.002105708,0.997907754,1.4666306932486521,0.4357359836393281,-1.1021396372290493e-05
0,0,0,SVR,9,W1,0.171662351,0.829435079,1.1115143225856723,0.4533688541172453,-0.0002664846212543259
0,0,0,SVR,9,W2,0.333702376,0.668430967,0.8533079727269479,0.48867035212527615,0.00011232669875388401
0,0,0,RF-R,9,X,0.027294688,0.972879805,1.332648173620444,0.38538187609952856,8.991890122025392e-05
0,0,0,RF-R,9,W1,0.204221215,0.797084361,1.0005939968716653,0.39849591682185836,0.0014683842059775242
